OrderID,OrderDate,ShipDate,ShipMode,CustomerID,ProductID,Region,Country,Quantity,UnitPrice,Discount,SalesAmount,CostAmount,Profit,PaymentMethod,ReturnStatus,ManagerEmail
ORD-20230614,2024-09-02,2024-09-06,Second Class,CUST-1042,PRD-108,South,India,1,103.42,0.0,103.42,75,28.42,UPI,Delivered,south.manager@ysm.com
ORD-20230615,2024-10-13,2024-10-14,First Class,CUST-1097,PRD-103,Asia-Pac,Singapore,8,1105.74,0.2,7076.74,6400,676.74,Debit Card,Delivered,apac.manager@ysm.com
ORD-20230616,2024-04-02,2024-04-04,First Class,CUST-1027,PRD-111,West,India,5,313.61,0.2,1254.44,1100,154.44,Debit Card,Delivered,west.manager@ysm.com
ORD-20230617,2023-12-19,2023-12-20,Second Class,CUST-1075,PRD-101,US-Central,USA,9,1166.45,0.15,8923.34,7650,1273.34,Net Banking,Delivered,us.manager@ysm.com
ORD-20230618,2024-07-16,2024-07-17,First Class,CUST-1001,PRD-112,East,India,6,381.36,0.0,2288.16,1680,608.16,Credit Card,Delivered,east.manager@ysm.com
ORD-20230619,2024-12-20,2024-12-25,Same Day,CUST-1051,PRD-111,South,India,7,289.0,0.15,1719.55,1540,179.55,Debit Card,Delivered,south.manager@ysm.com
ORD-20230620,2024-11-09,2024-11-11,Same Day,CUST-1061,PRD-103,South,India,7,1030.12,0.1,6489.76,5600,889.76,UPI,Delivered,south.manager@ysm.com
ORD-20230621,2024-11-17,2024-11-19,Same Day,CUST-1018,PRD-101,Europe,UK,1,1074.7,0.05,1020.97,850,170.97,Debit Card,Delivered,eu.manager@ysm.com
ORD-20230622,2023-05-20,2023-05-21,Same Day,CUST-1018,PRD-111,Europe,UK,8,310.46,0.2,1986.94,1760,226.94,Cash on Delivery,Delivered,eu.manager@ysm.com
ORD-20230623,2024-06-05,2024-06-09,Second Class,CUST-1071,PRD-114,US-Central,USA,6,147.4,0.05,840.18,660,180.18,Debit Card,Delivered,us.manager@ysm.com
ORD-20230624,2024-08-14,2024-08-18,First Class,CUST-1094,PRD-104,Asia-Pac,UAE,5,83.55,0.15,355.09,300,55.09,Credit Card,Delivered,apac.manager@ysm.com
ORD-20230625,2024-08-04,2024-08-08,Second Class,CUST-1091,PRD-106,North,India,8,305.43,0.0,2443.44,1920,523.44,Cash on Delivery,Delivered,north.manager@ysm.com
ORD-20230626,2023-10-14,2023-10-18,Second Class,CUST-1067,PRD-102,South,India,10,1286.94,0.0,12869.4,9500,3369.4,Debit Card,Delivered,south.manager@ysm.com
ORD-20230627,2024-11-10,2024-11-16,Standard Class,CUST-1010,PRD-111,East,India,10,302.88,0.1,2725.92,2200,525.92,Net Banking,Delivered,east.manager@ysm.com
ORD-20230628,2023-01-12,2023-01-16,Same Day,CUST-1059,PRD-109,Asia-Pac,Singapore,10,93.03,0.1,837.27,650,187.27,Net Banking,Delivered,apac.manager@ysm.com
ORD-20230629,2023-10-29,2023-11-01,First Class,CUST-1022,PRD-101,South,India,10,1180.66,0.1,10625.94,8500,2125.94,Credit Card,Delivered,south.manager@ysm.com
ORD-20230630,2024-08-15,2024-08-17,Standard Class,CUST-1074,PRD-101,Asia-Pac,Singapore,5,1174.07,0.2,4696.28,4250,446.28,Net Banking,Delivered,apac.manager@ysm.com
ORD-20230631,2023-05-10,2023-05-15,First Class,CUST-1010,PRD-114,East,India,5,154.74,0.05,735.01,550,185.01,Net Banking,Delivered,east.manager@ysm.com
ORD-20230632,2023-01-15,2023-01-21,Same Day,CUST-1015,PRD-110,Asia-Pac,UAE,10,192.74,0.05,1831.03,1500,331.03,Net Banking,Delivered,apac.manager@ysm.com
ORD-20230633,2023-09-25,2023-10-01,First Class,CUST-1031,PRD-108,US-West,USA,9,96.46,0.0,868.14,675,193.14,Credit Card,Delivered,us.manager@ysm.com
ORD-20230634,2024-09-01,2024-09-03,Same Day,CUST-1064,PRD-113,South,India,7,651.92,0.05,4335.27,3150,1185.27,UPI,Delivered,south.manager@ysm.com
ORD-20230635,2023-12-20,2023-12-21,Second Class,CUST-1083,PRD-105,Europe,UK,2,98.08,0.0,196.16,140,56.16,Debit Card,Delivered,eu.manager@ysm.com
ORD-20230636,2023-11-05,2023-11-09,Same Day,CUST-1096,PRD-113,Asia-Pac,UAE,4,645.52,0.15,2194.77,1800,394.77,Debit Card,Delivered,apac.manager@ysm.com
ORD-20230637,2024-06-27,2024-07-01,First Class,CUST-1002,PRD-105,West,India,8,100.48,0.15,683.26,560,123.26,Cash on Delivery,Delivered,west.manager@ysm.com
ORD-20230638,2023-02-12,2023-02-13,First Class,CUST-1069,PRD-111,West,India,7,290.57,0.2,1627.19,1540,87.19,Net Banking,Delivered,west.manager@ysm.com
ORD-20230639,2023-04-11,2023-04-14,Second Class,CUST-1084,PRD-110,East,India,4,199.23,0.2,637.54,600,37.54,Cash on Delivery,Delivered,east.manager@ysm.com
ORD-20230640,2024-12-07,2024-12-09,Standard Class,CUST-1041,PRD-109,South,India,1,81.39,0.0,81.39,65,16.39,Debit Card,Delivered,south.manager@ysm.com
ORD-20230641,2023-04-17,2023-04-23,Second Class,CUST-1058,PRD-106,North,India,5,310.53,0.1,1397.38,1200,197.38,Credit Card,Returned,north.manager@ysm.com
ORD-20230642,2023-04-05,2023-04-06,Standard Class,CUST-1077,PRD-111,South,India,4,314.33,0.2,1005.86,880,125.86,Credit Card,Delivered,south.manager@ysm.com
ORD-20230643,2024-09-11,2024-09-13,Standard Class,CUST-1049,PRD-111,East,India,10,308.61,0.05,2931.8,2200,731.8,UPI,Delivered,east.manager@ysm.com
ORD-20230644,2024-04-23,2024-04-29,First Class,CUST-1010,PRD-111,East,India,5,294.95,0.15,1253.54,1100,153.54,Net Banking,Delivered,east.manager@ysm.com
ORD-20230645,2023-03-17,2023-03-20,First Class,CUST-1100,PRD-101,Europe,UK,6,1127.58,0.0,6765.48,5100,1665.48,Net Banking,Delivered,eu.manager@ysm.com
ORD-20230646,2023-03-13,2023-03-17,Second Class,CUST-1026,PRD-110,North,India,8,199.28,0.0,1594.24,1200,394.24,Cash on Delivery,Delivered,north.manager@ysm.com
ORD-20230647,2023-08-12,2023-08-17,Standard Class,CUST-1083,PRD-102,Europe,UK,5,1360.9,0.0,6804.5,4750,2054.5,Credit Card,Delivered,eu.manager@ysm.com
ORD-20230648,2023-09-14,2023-09-18,Same Day,CUST-1003,PRD-115,West,India,1,47.23,0.0,47.23,35,12.23,Net Banking,Delivered,west.manager@ysm.com
ORD-20230649,2023-12-04,2023-12-08,Same Day,CUST-1074,PRD-101,Asia-Pac,Singapore,8,1150.12,0.15,7820.82,6800,1020.82,Debit Card,Delivered,apac.manager@ysm.com
ORD-20230650,2023-03-13,2023-03-18,First Class,CUST-1029,PRD-101,West,India,8,1127.85,0.0,9022.8,6800,2222.8,Net Banking,Delivered,west.manager@ysm.com
ORD-20230651,2024-02-15,2024-02-16,Standard Class,CUST-1081,PRD-111,Europe,Germany,9,278.99,0.1,2259.82,1980,279.82,Debit Card,Delivered,eu.manager@ysm.com
ORD-20230652,2023-10-24,2023-10-30,First Class,CUST-1026,PRD-103,North,India,7,1088.72,0.05,7239.99,5600,1639.99,Debit Card,Delivered,north.manager@ysm.com
ORD-20230653,2024-10-07,2024-10-13,Second Class,CUST-1046,PRD-108,US-Central,USA,8,95.02,0.05,722.15,600,122.15,Credit Card,Delivered,us.manager@ysm.com
ORD-20230654,2024-08-30,2024-09-01,Same Day,CUST-1063,PRD-107,Europe,Germany,9,479.79,0.1,3886.3,3420,466.3,Cash on Delivery,Delivered,eu.manager@ysm.com
ORD-20230655,2024-04-05,2024-04-06,Standard Class,CUST-1005,PRD-106,South,India,1,302.69,0.15,257.29,240,17.29,UPI,Delivered,south.manager@ysm.com
ORD-20230656,2024-11-14,2024-11-19,Second Class,CUST-1059,PRD-111,Asia-Pac,Singapore,9,313.29,0.05,2678.63,1980,698.63,Credit Card,Returned,apac.manager@ysm.com
ORD-20230657,2023-05-25,2023-05-29,Second Class,CUST-1084,PRD-101,East,India,10,1142.61,0.0,11426.1,8500,2926.1,UPI,Returned,east.manager@ysm.com
ORD-20230658,2024-10-09,2024-10-10,Second Class,CUST-1040,PRD-114,Asia-Pac,Singapore,8,154.96,0.2,991.74,880,111.74,Cash on Delivery,Delivered,apac.manager@ysm.com
ORD-20230659,2023-04-19,2023-04-20,Second Class,CUST-1064,PRD-110,South,India,4,211.48,0.0,845.92,600,245.92,Debit Card,Delivered,south.manager@ysm.com
ORD-20230660,2024-11-25,2024-11-29,Second Class,CUST-1042,PRD-102,South,India,10,1372.91,0.2,10983.28,9500,1483.28,Net Banking,Delivered,south.manager@ysm.com
ORD-20230661,2023-08-07,2023-08-08,Second Class,CUST-1076,PRD-103,US-West,USA,2,1053.68,0.1,1896.62,1600,296.62,Debit Card,Delivered,us.manager@ysm.com
ORD-20230662,2024-01-14,2024-01-19,Second Class,CUST-1022,PRD-108,South,India,10,97.4,0.0,974.0,750,224.0,Credit Card,Delivered,south.manager@ysm.com
ORD-20230663,2024-10-09,2024-10-14,Standard Class,CUST-1049,PRD-113,East,India,8,576.7,0.0,4613.6,3600,1013.6,Credit Card,Delivered,east.manager@ysm.com
ORD-20230664,2023-04-02,2023-04-08,Second Class,CUST-1084,PRD-110,East,India,7,214.11,0.15,1273.95,1050,223.95,UPI,Delivered,east.manager@ysm.com
ORD-20230665,2023-10-05,2023-10-10,Standard Class,CUST-1058,PRD-107,North,India,3,493.18,0.2,1183.63,1140,43.63,Cash on Delivery,Delivered,north.manager@ysm.com
ORD-20230666,2024-05-26,2024-05-31,Same Day,CUST-1012,PRD-111,Asia-Pac,UAE,5,311.37,0.1,1401.16,1100,301.16,Credit Card,Delivered,apac.manager@ysm.com
ORD-20230667,2023-07-16,2023-07-17,Second Class,CUST-1068,PRD-102,West,India,9,1305.09,0.2,9396.65,8550,846.65,Debit Card,Delivered,west.manager@ysm.com
ORD-20230668,2024-11-06,2024-11-08,Same Day,CUST-1036,PRD-101,Asia-Pac,Singapore,3,1095.43,0.15,2793.35,2550,243.35,UPI,Delivered,apac.manager@ysm.com
ORD-20230669,2023-02-14,2023-02-15,First Class,CUST-1083,PRD-106,Europe,UK,7,313.68,0.1,1976.18,1680,296.18,Cash on Delivery,Delivered,eu.manager@ysm.com
ORD-20230670,2024-04-09,2024-04-10,Second Class,CUST-1014,PRD-112,South,India,9,352.94,0.05,3017.64,2520,497.64,Credit Card,Delivered,south.manager@ysm.com
ORD-20230671,2023-04-29,2023-04-30,Same Day,CUST-1031,PRD-112,US-West,USA,10,374.91,0.1,3374.19,2800,574.19,UPI,Delivered,us.manager@ysm.com
ORD-20230672,2023-11-30,2023-12-02,Same Day,CUST-1100,PRD-102,Europe,UK,2,1249.47,0.05,2373.99,1900,473.99,UPI,Delivered,eu.manager@ysm.com
ORD-20230673,2023-08-14,2023-08-15,Second Class,CUST-1061,PRD-110,South,India,7,202.03,0.05,1343.5,1050,293.5,Cash on Delivery,Delivered,south.manager@ysm.com
ORD-20230674,2024-02-01,2024-02-04,Second Class,CUST-1018,PRD-108,Europe,UK,6,104.55,0.1,564.57,450,114.57,Net Banking,Delivered,eu.manager@ysm.com
ORD-20230675,2024-12-09,2024-12-14,Same Day,CUST-1008,PRD-105,South,India,8,89.41,0.15,607.99,560,47.99,UPI,Delivered,south.manager@ysm.com
ORD-20230676,2023-08-14,2023-08-17,Second Class,CUST-1078,PRD-103,Asia-Pac,UAE,10,1126.33,0.05,10700.13,8000,2700.13,Credit Card,Delivered,apac.manager@ysm.com
ORD-20230677,2024-06-18,2024-06-22,Standard Class,CUST-1028,PRD-110,Europe,UK,8,201.7,0.1,1452.24,1200,252.24,Debit Card,Delivered,eu.manager@ysm.com
ORD-20230678,2023-09-10,2023-09-12,Standard Class,CUST-1042,PRD-107,South,India,10,519.04,0.05,4930.88,3800,1130.88,Debit Card,Delivered,south.manager@ysm.com
ORD-20230679,2023-02-11,2023-02-15,Same Day,CUST-1094,PRD-113,Asia-Pac,UAE,7,607.88,0.2,3404.13,3150,254.13,Debit Card,Delivered,apac.manager@ysm.com
ORD-20230680,2024-12-14,2024-12-15,Same Day,CUST-1058,PRD-108,North,India,9,97.36,0.0,876.24,675,201.24,UPI,Delivered,north.manager@ysm.com
ORD-20230681,2023-10-30,2023-11-01,Same Day,CUST-1083,PRD-102,Europe,UK,5,1190.53,0.05,5655.02,4750,905.02,Cash on Delivery,Delivered,eu.manager@ysm.com
ORD-20230682,2023-01-25,2023-01-29,First Class,CUST-1060,PRD-113,US-East,USA,7,574.98,0.05,3823.62,3150,673.62,Debit Card,Delivered,us.manager@ysm.com
ORD-20230683,2023-01-02,2023-01-08,Standard Class,CUST-1010,PRD-107,East,India,6,542.9,0.2,2605.92,2280,325.92,Net Banking,Delivered,east.manager@ysm.com
ORD-20230684,2023-10-04,2023-10-10,First Class,CUST-1079,PRD-109,US-West,USA,4,88.73,0.0,354.92,260,94.92,Credit Card,Delivered,us.manager@ysm.com
ORD-20230685,2024-11-21,2024-11-24,Standard Class,CUST-1007,PRD-102,Europe,Germany,8,1260.26,0.2,8065.66,7600,465.66,Net Banking,Delivered,eu.manager@ysm.com
ORD-20230686,2024-10-25,2024-10-30,First Class,CUST-1091,PRD-102,North,India,4,1294.04,0.05,4917.35,3800,1117.35,UPI,Delivered,north.manager@ysm.com
ORD-20230687,2024-10-26,2024-10-30,First Class,CUST-1095,PRD-113,South,India,4,614.71,0.05,2335.9,1800,535.9,Net Banking,Delivered,south.manager@ysm.com
ORD-20230688,2024-05-30,2024-06-05,Same Day,CUST-1055,PRD-105,South,India,6,88.26,0.1,476.6,420,56.6,Debit Card,Delivered,south.manager@ysm.com
ORD-20230689,2023-05-06,2023-05-10,Same Day,CUST-1091,PRD-109,North,India,9,90.07,0.1,729.57,585,144.57,Cash on Delivery,Delivered,north.manager@ysm.com
ORD-20230690,2024-11-20,2024-11-26,Standard Class,CUST-1009,PRD-104,West,India,8,85.7,0.0,685.6,480,205.6,Debit Card,Delivered,west.manager@ysm.com
ORD-20230691,2023-10-23,2023-10-24,Second Class,CUST-1014,PRD-103,South,India,3,1044.15,0.15,2662.58,2400,262.58,UPI,Delivered,south.manager@ysm.com
ORD-20230692,2024-10-04,2024-10-05,Same Day,CUST-1038,PRD-107,South,India,9,548.69,0.05,4691.3,3420,1271.3,Net Banking,Delivered,south.manager@ysm.com
ORD-20230693,2024-10-22,2024-10-23,First Class,CUST-1038,PRD-104,South,India,4,75.76,0.2,242.43,240,2.43,Debit Card,Delivered,south.manager@ysm.com
ORD-20230694,2024-11-02,2024-11-08,Same Day,CUST-1042,PRD-108,South,India,9,102.65,0.2,739.08,675,64.08,Debit Card,Delivered,south.manager@ysm.com
ORD-20230695,2023-05-16,2023-05-19,First Class,CUST-1022,PRD-113,South,India,8,585.9,0.1,4218.48,3600,618.48,Credit Card,Delivered,south.manager@ysm.com
ORD-20230696,2023-10-19,2023-10-23,Second Class,CUST-1022,PRD-110,South,India,9,215.22,0.1,1743.28,1350,393.28,UPI,Delivered,south.manager@ysm.com
ORD-20230697,2024-12-10,2024-12-16,Second Class,CUST-1020,PRD-103,Europe,UK,1,1038.06,0.1,934.25,800,134.25,Debit Card,Delivered,eu.manager@ysm.com
ORD-20230698,2023-07-08,2023-07-10,Second Class,CUST-1072,PRD-112,South,India,6,351.94,0.1,1900.48,1680,220.48,Net Banking,Delivered,south.manager@ysm.com
ORD-20230699,2023-06-16,2023-06-21,Second Class,CUST-1039,PRD-102,West,India,7,1362.38,0.15,8106.16,6650,1456.16,Debit Card,Delivered,west.manager@ysm.com
ORD-20230700,2023-06-09,2023-06-10,Same Day,CUST-1095,PRD-109,South,India,6,93.93,0.1,507.22,390,117.22,Net Banking,Delivered,south.manager@ysm.com
ORD-20230701,2024-08-10,2024-08-16,Standard Class,CUST-1019,PRD-113,US-East,USA,8,613.37,0.1,4416.26,3600,816.26,Debit Card,Delivered,us.manager@ysm.com
ORD-20230702,2023-05-23,2023-05-29,Second Class,CUST-1071,PRD-102,US-Central,USA,7,1246.04,0.2,6977.82,6650,327.82,Debit Card,Delivered,us.manager@ysm.com
ORD-20230703,2023-12-01,2023-12-02,First Class,CUST-1078,PRD-111,Asia-Pac,UAE,9,283.59,0.05,2424.69,1980,444.69,UPI,Returned,apac.manager@ysm.com
ORD-20230704,2024-07-05,2024-07-09,Second Class,CUST-1087,PRD-111,Europe,Germany,9,317.14,0.15,2426.12,1980,446.12,Debit Card,Delivered,eu.manager@ysm.com
ORD-20230705,2024-09-11,2024-09-16,Same Day,CUST-1008,PRD-115,South,India,7,48.42,0.05,321.99,245,76.99,Net Banking,Delivered,south.manager@ysm.com
ORD-20230706,2023-01-13,2023-01-16,Standard Class,CUST-1045,PRD-106,North,India,8,314.79,0.2,2014.66,1920,94.66,UPI,Delivered,north.manager@ysm.com
ORD-20230707,2024-03-30,2024-04-05,Same Day,CUST-1054,PRD-113,West,India,3,602.33,0.15,1535.94,1350,185.94,UPI,Delivered,west.manager@ysm.com
ORD-20230708,2024-09-04,2024-09-05,Standard Class,CUST-1019,PRD-104,US-East,USA,9,78.64,0.1,636.98,540,96.98,Cash on Delivery,Delivered,us.manager@ysm.com
ORD-20230709,2023-04-01,2023-04-02,Same Day,CUST-1053,PRD-111,West,India,7,315.23,0.05,2096.28,1540,556.28,Cash on Delivery,Delivered,west.manager@ysm.com
ORD-20230710,2023-05-21,2023-05-23,Standard Class,CUST-1024,PRD-114,South,India,9,145.9,0.15,1116.13,990,126.13,Net Banking,Delivered,south.manager@ysm.com
ORD-20230711,2023-11-08,2023-11-12,Second Class,CUST-1072,PRD-112,South,India,1,375.95,0.0,375.95,280,95.95,Net Banking,Delivered,south.manager@ysm.com
ORD-20230712,2024-10-17,2024-10-23,Second Class,CUST-1061,PRD-102,South,India,5,1311.72,0.15,5574.81,4750,824.81,Debit Card,Delivered,south.manager@ysm.com
ORD-20230713,2024-10-22,2024-10-24,First Class,CUST-1004,PRD-102,South,India,8,1332.8,0.0,10662.4,7600,3062.4,Cash on Delivery,Delivered,south.manager@ysm.com
ORD-20230714,2024-03-22,2024-03-25,Standard Class,CUST-1081,PRD-111,Europe,Germany,2,295.95,0.1,532.71,440,92.71,Net Banking,Delivered,eu.manager@ysm.com
ORD-20230715,2023-03-01,2023-03-03,Second Class,CUST-1041,PRD-108,South,India,3,106.92,0.1,288.68,225,63.68,Credit Card,Delivered,south.manager@ysm.com
ORD-20230716,2024-03-05,2024-03-11,Second Class,CUST-1046,PRD-101,US-Central,USA,9,1111.78,0.0,10006.02,7650,2356.02,UPI,Delivered,us.manager@ysm.com
ORD-20230717,2024-09-05,2024-09-07,First Class,CUST-1070,PRD-106,North,India,5,341.88,0.1,1538.46,1200,338.46,Credit Card,Delivered,north.manager@ysm.com
ORD-20230718,2023-12-27,2023-12-29,Same Day,CUST-1002,PRD-103,West,India,6,1082.91,0.15,5522.84,4800,722.84,Net Banking,Delivered,west.manager@ysm.com
ORD-20230719,2023-06-16,2023-06-17,Standard Class,CUST-1028,PRD-103,Europe,UK,4,1080.54,0.2,3457.73,3200,257.73,Debit Card,Delivered,eu.manager@ysm.com
ORD-20230720,2023-03-20,2023-03-21,First Class,CUST-1017,PRD-115,North,India,6,43.87,0.1,236.9,210,26.9,UPI,Delivered,north.manager@ysm.com
ORD-20230721,2024-09-03,2024-09-08,Standard Class,CUST-1098,PRD-106,Asia-Pac,UAE,5,308.27,0.0,1541.35,1200,341.35,UPI,Delivered,apac.manager@ysm.com
ORD-20230722,2024-12-11,2024-12-13,Standard Class,CUST-1089,PRD-104,North,India,4,78.69,0.05,299.02,240,59.02,Debit Card,Delivered,north.manager@ysm.com
ORD-20230723,2023-04-25,2023-04-26,Second Class,CUST-1003,PRD-113,West,India,7,606.08,0.0,4242.56,3150,1092.56,Credit Card,Returned,west.manager@ysm.com
ORD-20230724,2024-11-06,2024-11-11,Standard Class,CUST-1076,PRD-101,US-West,USA,5,1142.24,0.0,5711.2,4250,1461.2,Net Banking,Delivered,us.manager@ysm.com
ORD-20230725,2023-04-09,2023-04-10,First Class,CUST-1078,PRD-104,Asia-Pac,UAE,4,82.05,0.05,311.79,240,71.79,Credit Card,Delivered,apac.manager@ysm.com
ORD-20230726,2023-10-12,2023-10-17,Second Class,CUST-1045,PRD-106,North,India,9,307.71,0.2,2215.51,2160,55.51,Cash on Delivery,Delivered,north.manager@ysm.com
ORD-20230727,2023-04-12,2023-04-17,Second Class,CUST-1098,PRD-101,Asia-Pac,UAE,4,1152.4,0.1,4148.64,3400,748.64,Cash on Delivery,Returned,apac.manager@ysm.com
ORD-20230728,2023-04-12,2023-04-14,Second Class,CUST-1065,PRD-114,Europe,Germany,6,153.07,0.2,734.74,660,74.74,Debit Card,Delivered,eu.manager@ysm.com
ORD-20230729,2023-04-20,2023-04-22,Same Day,CUST-1046,PRD-107,US-Central,USA,9,507.23,0.05,4336.82,3420,916.82,Credit Card,Delivered,us.manager@ysm.com
ORD-20230730,2023-11-18,2023-11-19,First Class,CUST-1060,PRD-102,US-East,USA,8,1286.25,0.1,9261.0,7600,1661.0,Cash on Delivery,Delivered,us.manager@ysm.com
ORD-20230731,2023-03-26,2023-03-29,First Class,CUST-1064,PRD-102,South,India,8,1260.61,0.2,8067.9,7600,467.9,Debit Card,Delivered,south.manager@ysm.com
ORD-20230732,2024-02-22,2024-02-25,Second Class,CUST-1055,PRD-104,South,India,8,85.28,0.1,614.02,480,134.02,Credit Card,Delivered,south.manager@ysm.com
ORD-20230733,2024-05-18,2024-05-24,Second Class,CUST-1014,PRD-107,South,India,2,508.29,0.0,1016.58,760,256.58,Debit Card,Delivered,south.manager@ysm.com
ORD-20230734,2024-08-27,2024-08-28,First Class,CUST-1095,PRD-115,South,India,3,50.0,0.0,150.0,105,45.0,UPI,Delivered,south.manager@ysm.com
ORD-20230735,2024-09-01,2024-09-05,First Class,CUST-1016,PRD-104,Europe,UK,8,85.06,0.1,612.43,480,132.43,Debit Card,Delivered,eu.manager@ysm.com
ORD-20230736,2024-11-13,2024-11-18,Standard Class,CUST-1052,PRD-108,West,India,3,101.42,0.15,258.62,225,33.62,Credit Card,Delivered,west.manager@ysm.com
ORD-20230737,2024-05-24,2024-05-26,Same Day,CUST-1081,PRD-103,Europe,Germany,1,1004.76,0.0,1004.76,800,204.76,Credit Card,Delivered,eu.manager@ysm.com
ORD-20230738,2024-01-27,2024-02-01,Standard Class,CUST-1087,PRD-106,Europe,Germany,10,307.33,0.2,2458.64,2400,58.64,Credit Card,Delivered,eu.manager@ysm.com
ORD-20230739,2024-06-16,2024-06-20,First Class,CUST-1060,PRD-104,US-East,USA,8,78.52,0.15,533.94,480,53.94,Cash on Delivery,Delivered,us.manager@ysm.com
ORD-20230740,2024-07-07,2024-07-12,Same Day,CUST-1003,PRD-113,West,India,7,565.34,0.0,3957.38,3150,807.38,Debit Card,Delivered,west.manager@ysm.com
ORD-20230741,2024-01-21,2024-01-25,Second Class,CUST-1059,PRD-101,Asia-Pac,Singapore,9,1068.09,0.1,8651.53,7650,1001.53,Debit Card,Delivered,apac.manager@ysm.com
ORD-20230742,2023-11-16,2023-11-22,Same Day,CUST-1050,PRD-108,South,India,10,105.21,0.15,894.28,750,144.28,Debit Card,Delivered,south.manager@ysm.com
ORD-20230743,2023-06-10,2023-06-15,First Class,CUST-1008,PRD-107,South,India,10,495.02,0.15,4207.67,3800,407.67,Net Banking,Delivered,south.manager@ysm.com
ORD-20230744,2023-01-29,2023-02-03,Standard Class,CUST-1006,PRD-103,US-East,USA,6,1133.91,0.2,5442.77,4800,642.77,Net Banking,Delivered,us.manager@ysm.com
ORD-20230745,2024-03-14,2024-03-17,Second Class,CUST-1046,PRD-107,US-Central,USA,4,501.7,0.05,1906.46,1520,386.46,Net Banking,Delivered,us.manager@ysm.com
ORD-20230746,2024-12-05,2024-12-06,First Class,CUST-1040,PRD-102,Asia-Pac,Singapore,1,1251.64,0.2,1001.31,950,51.31,Credit Card,Delivered,apac.manager@ysm.com
ORD-20230747,2024-03-08,2024-03-13,Standard Class,CUST-1066,PRD-115,North,India,1,46.7,0.15,39.7,35,4.7,Net Banking,Delivered,north.manager@ysm.com
ORD-20230748,2024-02-04,2024-02-07,First Class,CUST-1074,PRD-102,Asia-Pac,Singapore,2,1341.08,0.05,2548.05,1900,648.05,Debit Card,Delivered,apac.manager@ysm.com
ORD-20230749,2024-11-14,2024-11-17,Same Day,CUST-1022,PRD-110,South,India,7,196.49,0.05,1306.66,1050,256.66,Credit Card,Delivered,south.manager@ysm.com
ORD-20230750,2024-07-02,2024-07-04,Second Class,CUST-1037,PRD-105,US-East,USA,10,88.17,0.15,749.45,700,49.45,Cash on Delivery,Delivered,us.manager@ysm.com
ORD-20230751,2023-04-05,2023-04-11,Same Day,CUST-1075,PRD-102,US-Central,USA,5,1299.95,0.0,6499.75,4750,1749.75,Debit Card,Delivered,us.manager@ysm.com
ORD-20230752,2023-03-20,2023-03-26,First Class,CUST-1039,PRD-109,West,India,7,91.7,0.2,513.52,455,58.52,UPI,Delivered,west.manager@ysm.com
ORD-20230753,2023-09-15,2023-09-20,Standard Class,CUST-1066,PRD-108,North,India,9,103.82,0.05,887.66,675,212.66,Cash on Delivery,Delivered,north.manager@ysm.com
ORD-20230754,2024-08-13,2024-08-17,Same Day,CUST-1028,PRD-111,Europe,UK,8,317.33,0.1,2284.78,1760,524.78,Cash on Delivery,Delivered,eu.manager@ysm.com
ORD-20230755,2023-03-03,2023-03-08,First Class,CUST-1026,PRD-106,North,India,4,322.2,0.05,1224.36,960,264.36,Debit Card,Delivered,north.manager@ysm.com
ORD-20230756,2023-03-07,2023-03-13,First Class,CUST-1027,PRD-114,West,India,5,146.57,0.05,696.21,550,146.21,Cash on Delivery,Delivered,west.manager@ysm.com
ORD-20230757,2023-09-02,2023-09-03,Same Day,CUST-1020,PRD-104,Europe,UK,5,75.33,0.15,320.15,300,20.15,Cash on Delivery,Delivered,eu.manager@ysm.com
ORD-20230758,2024-03-08,2024-03-14,First Class,CUST-1005,PRD-104,South,India,3,76.91,0.0,230.73,180,50.73,Net Banking,Delivered,south.manager@ysm.com
ORD-20230759,2023-06-30,2023-07-06,Standard Class,CUST-1006,PRD-112,US-East,USA,1,377.21,0.0,377.21,280,97.21,Net Banking,Delivered,us.manager@ysm.com
ORD-20230760,2023-03-07,2023-03-11,Second Class,CUST-1047,PRD-111,Europe,UK,2,303.93,0.15,516.68,440,76.68,UPI,Delivered,eu.manager@ysm.com
ORD-20230761,2024-05-27,2024-05-28,Same Day,CUST-1067,PRD-111,South,India,9,311.48,0.1,2522.99,1980,542.99,Credit Card,Delivered,south.manager@ysm.com
ORD-20230762,2023-05-06,2023-05-09,Same Day,CUST-1043,PRD-114,Europe,UK,7,150.36,0.05,999.89,770,229.89,UPI,Delivered,eu.manager@ysm.com
ORD-20230763,2023-06-29,2023-07-01,Same Day,CUST-1036,PRD-108,Asia-Pac,Singapore,10,99.88,0.0,998.8,750,248.8,Cash on Delivery,Delivered,apac.manager@ysm.com
ORD-20230764,2023-04-26,2023-04-29,Second Class,CUST-1070,PRD-107,North,India,4,511.09,0.1,1839.92,1520,319.92,Net Banking,Delivered,north.manager@ysm.com
ORD-20230765,2024-01-12,2024-01-15,Standard Class,CUST-1003,PRD-111,West,India,10,317.54,0.0,3175.4,2200,975.4,UPI,Delivered,west.manager@ysm.com
ORD-20230766,2024-01-29,2024-02-01,Second Class,CUST-1082,PRD-112,US-Central,USA,2,370.32,0.2,592.51,560,32.51,Debit Card,Delivered,us.manager@ysm.com
ORD-20230767,2024-02-07,2024-02-10,Second Class,CUST-1039,PRD-102,West,India,4,1365.4,0.1,4915.44,3800,1115.44,UPI,Delivered,west.manager@ysm.com
