IncidentID,Timestamp,SourceIP,DestinationServer,AttackerCountry,AttackType,Severity,Status,ResponseTimeMinutes,FirewallAction
SEC-INC-50811,2024-11-28 08:14:32,196.116.42.134,SRV-PROD-04,Brazil,Malware Infiltration,High,Investigating,,Blocked
SEC-INC-50812,2024-02-27 23:31:21,213.141.128.8,SRV-PROD-07,USA,Malware Infiltration,Low,Investigating,,Blocked
SEC-INC-50813,2024-09-20 01:47:51,192.143.237.55,SRV-PROD-03,USA,Phishing Attempt,Low,Resolved,8,Allowed
SEC-INC-50814,2024-04-27 06:23:53,45.5.17.178,SRV-PROD-07,Unknown,DDoS Attack,Low,Resolved,12,Blocked
SEC-INC-50815,2024-11-19 21:43:52,216.223.143.236,SRV-PROD-08,Netherlands,Phishing Attempt,Low,Resolved,80,Allowed
SEC-INC-50816,2024-07-09 13:58:14,68.74.16.235,SRV-PROD-04,Germany,SQL Injection,Medium,Resolved,155,Blocked
SEC-INC-50817,2024-01-25 17:34:13,115.108.201.193,SRV-PROD-03,Brazil,SQL Injection,Low,False Positive,178,Allowed
SEC-INC-50818,2024-01-18 00:07:58,95.188.198.255,SRV-PROD-01,Unknown,DDoS Attack,High,Resolved,99,Blocked
SEC-INC-50819,2024-05-22 11:59:38,195.98.113.214,SRV-PROD-02,India,Phishing Attempt,High,Resolved,116,Blocked
SEC-INC-50820,2024-08-09 14:11:49,153.69.24.19,SRV-PROD-01,Netherlands,SQL Injection,Low,Resolved,28,Blocked
SEC-INC-50821,2024-04-25 10:16:27,45.207.115.139,SRV-PROD-06,China,DDoS Attack,Medium,False Positive,163,Alerted
SEC-INC-50822,2024-01-22 19:02:03,202.4.95.198,SRV-PROD-04,Netherlands,DDoS Attack,Medium,False Positive,146,Allowed
SEC-INC-50823,2024-07-12 19:27:11,190.145.160.104,SRV-PROD-03,Netherlands,Malware Infiltration,Medium,Resolved,140,Allowed
SEC-INC-50824,2024-10-03 15:46:53,187.143.134.230,SRV-PROD-02,Unknown,Malware Infiltration,Critical,Mitigated,162,Blocked
SEC-INC-50825,2024-02-07 13:15:21,52.95.206.152,SRV-PROD-07,USA,SQL Injection,Medium,Resolved,150,Alerted
SEC-INC-50826,2024-07-12 00:51:03,197.61.33.6,SRV-PROD-02,USA,DDoS Attack,High,False Positive,121,Blocked
SEC-INC-50827,2024-11-19 19:00:16,192.144.213.224,SRV-PROD-03,Netherlands,Phishing Attempt,Low,Resolved,146,Allowed
SEC-INC-50828,2024-10-19 13:25:05,80.241.19.201,SRV-PROD-08,India,SQL Injection,Medium,Resolved,122,Alerted
SEC-INC-50829,2024-08-21 10:35:14,68.172.192.36,SRV-PROD-08,Germany,DDoS Attack,Medium,Resolved,29,Blocked
SEC-INC-50830,2024-12-10 23:28:58,186.38.72.24,SRV-PROD-07,USA,DDoS Attack,Low,Investigating,,Allowed
SEC-INC-50831,2024-11-04 17:23:10,130.132.151.20,SRV-PROD-08,Russia,Privilege Escalation,High,False Positive,98,Blocked
SEC-INC-50832,2024-05-16 04:48:07,71.211.142.89,SRV-PROD-05,India,DDoS Attack,High,Resolved,86,Blocked
SEC-INC-50833,2024-08-10 18:24:55,77.1.217.148,SRV-PROD-03,USA,SQL Injection,Medium,Resolved,152,Allowed
SEC-INC-50834,2024-01-26 02:18:25,206.103.57.237,SRV-PROD-06,Netherlands,SQL Injection,Critical,Mitigated,48,Blocked
SEC-INC-50835,2024-04-18 04:57:07,116.217.222.121,SRV-PROD-03,USA,Malware Infiltration,Medium,False Positive,6,Allowed
SEC-INC-50836,2024-02-15 17:40:32,178.167.243.234,SRV-PROD-03,USA,Privilege Escalation,Low,Mitigated,66,Allowed
SEC-INC-50837,2024-03-10 15:16:48,63.100.242.240,SRV-PROD-06,Russia,DDoS Attack,Low,False Positive,148,Blocked
SEC-INC-50838,2024-12-23 02:08:53,68.30.148.96,SRV-PROD-01,USA,DDoS Attack,High,Resolved,173,Blocked
SEC-INC-50839,2024-02-14 11:28:05,92.110.21.192,SRV-PROD-01,India,Brute Force SSH,Critical,Mitigated,18,Blocked
SEC-INC-50840,2024-10-18 04:57:27,96.12.9.119,SRV-PROD-02,Netherlands,Malware Infiltration,Low,Resolved,6,Alerted
SEC-INC-50841,2024-05-11 23:47:54,67.225.130.147,SRV-PROD-05,India,Privilege Escalation,Low,Investigating,,Blocked
SEC-INC-50842,2024-09-24 17:03:04,150.152.143.147,SRV-PROD-04,Netherlands,SQL Injection,Low,False Positive,76,Alerted
SEC-INC-50843,2024-02-29 15:03:07,67.246.160.204,SRV-PROD-03,Unknown,Brute Force SSH,High,Resolved,59,Blocked
SEC-INC-50844,2024-02-06 01:17:35,111.86.12.40,SRV-PROD-06,Netherlands,Brute Force SSH,Medium,Resolved,124,Alerted
SEC-INC-50845,2024-04-19 13:06:18,157.66.135.196,SRV-PROD-04,India,Brute Force SSH,Medium,Resolved,108,Alerted
SEC-INC-50846,2024-10-06 15:51:11,54.191.110.115,SRV-PROD-04,Brazil,Privilege Escalation,Critical,False Positive,143,Blocked
SEC-INC-50847,2024-09-14 07:06:29,185.78.248.46,SRV-PROD-06,Brazil,DDoS Attack,High,False Positive,108,Blocked
SEC-INC-50848,2024-03-11 19:40:04,57.85.86.14,SRV-PROD-08,Unknown,SQL Injection,Medium,Mitigated,97,Alerted
SEC-INC-50849,2024-11-13 12:13:02,135.21.94.246,SRV-PROD-07,USA,Brute Force SSH,Medium,Resolved,157,Allowed
SEC-INC-50850,2024-10-03 12:08:07,128.28.11.127,SRV-PROD-05,Russia,Privilege Escalation,Critical,Resolved,64,Blocked
SEC-INC-50851,2024-02-21 03:02:02,70.119.200.130,SRV-PROD-07,China,Malware Infiltration,Critical,Resolved,41,Blocked
SEC-INC-50852,2024-06-17 10:44:17,158.175.100.14,SRV-PROD-03,USA,Privilege Escalation,Low,False Positive,64,Alerted
SEC-INC-50853,2024-05-17 03:01:39,219.46.1.229,SRV-PROD-02,USA,Brute Force SSH,Medium,False Positive,149,Alerted
SEC-INC-50854,2024-01-31 00:23:06,85.221.107.195,SRV-PROD-01,China,SQL Injection,Low,Investigating,,Blocked
SEC-INC-50855,2024-04-03 12:38:05,212.176.176.151,SRV-PROD-05,Unknown,Privilege Escalation,High,False Positive,13,Blocked
SEC-INC-50856,2024-08-12 10:17:10,56.245.214.127,SRV-PROD-02,Unknown,Privilege Escalation,Low,Investigating,,Alerted
SEC-INC-50857,2024-10-31 20:03:07,57.239.91.182,SRV-PROD-06,Russia,Brute Force SSH,Medium,Resolved,17,Allowed
SEC-INC-50858,2024-07-20 10:28:48,218.160.56.249,SRV-PROD-05,Russia,Brute Force SSH,Medium,Resolved,5,Alerted
SEC-INC-50859,2024-06-27 04:35:22,53.225.55.110,SRV-PROD-01,Germany,Phishing Attempt,Low,False Positive,165,Blocked
SEC-INC-50860,2024-02-18 08:03:36,212.87.226.158,SRV-PROD-03,India,SQL Injection,High,Investigating,,Blocked
SEC-INC-50861,2024-07-10 20:38:48,132.38.12.93,SRV-PROD-07,China,Phishing Attempt,Low,Mitigated,150,Blocked
SEC-INC-50862,2024-01-07 23:27:06,49.102.147.110,SRV-PROD-01,China,Malware Infiltration,Low,Mitigated,127,Alerted
SEC-INC-50863,2024-01-23 08:47:51,167.129.69.178,SRV-PROD-03,Brazil,Privilege Escalation,Low,False Positive,83,Blocked
SEC-INC-50864,2024-12-23 13:39:07,102.6.1.101,SRV-PROD-08,Unknown,DDoS Attack,High,Investigating,,Blocked
SEC-INC-50865,2024-06-20 11:56:43,47.56.42.163,SRV-PROD-06,Russia,Phishing Attempt,Medium,Mitigated,85,Alerted
SEC-INC-50866,2024-03-07 14:14:30,92.74.28.118,SRV-PROD-05,USA,Malware Infiltration,Low,Investigating,,Blocked
SEC-INC-50867,2024-10-20 05:26:28,101.203.57.79,SRV-PROD-06,China,Phishing Attempt,Low,Resolved,151,Allowed
SEC-INC-50868,2024-11-25 15:21:20,218.12.92.63,SRV-PROD-01,Netherlands,Malware Infiltration,Low,Resolved,43,Allowed
SEC-INC-50869,2024-02-15 13:58:55,145.114.57.204,SRV-PROD-03,Russia,SQL Injection,High,False Positive,121,Blocked
SEC-INC-50870,2024-06-20 20:28:57,187.203.252.140,SRV-PROD-08,India,Malware Infiltration,High,Resolved,48,Blocked
SEC-INC-50871,2024-10-30 21:36:43,153.80.43.102,SRV-PROD-01,Brazil,Brute Force SSH,Medium,Investigating,,Allowed
SEC-INC-50872,2024-12-21 05:09:02,162.95.91.134,SRV-PROD-03,China,SQL Injection,Medium,Mitigated,11,Blocked
SEC-INC-50873,2024-11-01 04:35:25,45.233.114.30,SRV-PROD-02,India,Brute Force SSH,Low,Resolved,51,Allowed
SEC-INC-50874,2024-08-08 06:07:32,70.166.204.156,SRV-PROD-03,China,SQL Injection,High,Resolved,138,Blocked
SEC-INC-50875,2024-10-20 17:47:52,46.176.94.145,SRV-PROD-02,Netherlands,Phishing Attempt,High,Mitigated,59,Blocked
SEC-INC-50876,2024-10-01 13:31:23,130.141.141.21,SRV-PROD-06,Unknown,Privilege Escalation,Critical,Investigating,,Blocked
SEC-INC-50877,2024-12-26 03:25:46,142.143.133.12,SRV-PROD-01,India,Brute Force SSH,Medium,Investigating,,Allowed
SEC-INC-50878,2024-10-07 13:40:09,200.242.40.131,SRV-PROD-08,USA,Malware Infiltration,Low,False Positive,18,Blocked
SEC-INC-50879,2024-02-19 18:42:39,80.44.185.194,SRV-PROD-08,USA,Phishing Attempt,Low,Investigating,,Blocked
SEC-INC-50880,2024-05-30 19:32:20,77.161.238.215,SRV-PROD-04,USA,Privilege Escalation,Critical,Resolved,69,Blocked
SEC-INC-50881,2024-02-15 10:06:02,116.125.253.72,SRV-PROD-04,USA,Privilege Escalation,High,Resolved,21,Blocked
SEC-INC-50882,2024-08-03 13:06:13,192.155.182.51,SRV-PROD-01,USA,Privilege Escalation,Medium,Resolved,37,Allowed
SEC-INC-50883,2024-11-20 07:34:04,57.71.240.183,SRV-PROD-03,Brazil,Brute Force SSH,Low,Mitigated,132,Alerted
SEC-INC-50884,2024-03-06 03:45:31,107.96.184.50,SRV-PROD-01,USA,Malware Infiltration,Low,False Positive,17,Alerted
SEC-INC-50885,2024-05-09 14:24:47,95.1.175.252,SRV-PROD-01,India,Privilege Escalation,High,Investigating,,Blocked
SEC-INC-50886,2024-08-13 16:38:09,162.92.102.232,SRV-PROD-02,Brazil,Brute Force SSH,High,Resolved,171,Blocked
SEC-INC-50887,2024-03-23 21:46:49,67.107.175.227,SRV-PROD-02,Unknown,SQL Injection,Low,Resolved,45,Blocked
SEC-INC-50888,2024-09-28 07:56:35,75.242.202.8,SRV-PROD-05,Brazil,Privilege Escalation,Medium,False Positive,22,Blocked
SEC-INC-50889,2024-07-17 14:16:04,86.39.146.21,SRV-PROD-04,China,DDoS Attack,Medium,Resolved,98,Alerted
SEC-INC-50890,2024-10-12 13:25:09,151.216.249.233,SRV-PROD-07,Unknown,Phishing Attempt,Low,Mitigated,44,Allowed
SEC-INC-50891,2024-10-19 18:38:47,145.93.93.16,SRV-PROD-05,Germany,SQL Injection,Low,Resolved,117,Alerted
SEC-INC-50892,2024-07-19 07:08:55,220.79.155.198,SRV-PROD-04,Brazil,Malware Infiltration,Medium,Resolved,82,Blocked
SEC-INC-50893,2024-11-05 13:43:24,87.117.49.34,SRV-PROD-03,Netherlands,Brute Force SSH,Medium,Resolved,27,Alerted
SEC-INC-50894,2024-03-16 09:18:38,100.202.106.171,SRV-PROD-03,India,Privilege Escalation,Medium,False Positive,73,Blocked
SEC-INC-50895,2024-03-18 03:41:32,218.132.218.132,SRV-PROD-01,Unknown,Malware Infiltration,Critical,Resolved,164,Blocked
SEC-INC-50896,2024-07-27 05:22:15,208.62.186.80,SRV-PROD-02,Netherlands,SQL Injection,Low,False Positive,66,Allowed
SEC-INC-50897,2024-05-24 16:46:55,92.228.94.171,SRV-PROD-01,India,Malware Infiltration,Low,Investigating,,Alerted
SEC-INC-50898,2024-04-13 01:15:52,106.20.21.181,SRV-PROD-06,Unknown,DDoS Attack,Low,False Positive,99,Alerted
SEC-INC-50899,2024-07-18 20:31:27,217.69.128.85,SRV-PROD-08,Netherlands,Malware Infiltration,Medium,False Positive,167,Alerted
SEC-INC-50900,2024-04-12 13:07:30,106.112.95.145,SRV-PROD-08,Germany,DDoS Attack,Low,Mitigated,21,Alerted
SEC-INC-50901,2024-04-16 10:12:26,77.21.46.88,SRV-PROD-05,India,Phishing Attempt,Medium,Resolved,151,Alerted
SEC-INC-50902,2024-11-12 11:09:13,175.23.209.88,SRV-PROD-03,Netherlands,Malware Infiltration,Low,False Positive,152,Alerted
SEC-INC-50903,2024-07-22 10:59:55,159.47.29.219,SRV-PROD-04,Russia,DDoS Attack,High,False Positive,39,Blocked
SEC-INC-50904,2024-05-02 13:23:46,195.253.31.69,SRV-PROD-03,Netherlands,Phishing Attempt,Critical,False Positive,18,Blocked
SEC-INC-50905,2024-12-07 09:38:24,211.140.150.51,SRV-PROD-04,USA,DDoS Attack,High,False Positive,86,Blocked
SEC-INC-50906,2024-06-07 07:46:22,59.116.146.106,SRV-PROD-04,Unknown,Brute Force SSH,Low,Resolved,12,Blocked
SEC-INC-50907,2024-11-26 04:26:28,171.241.136.211,SRV-PROD-06,USA,Brute Force SSH,Critical,Resolved,99,Blocked
SEC-INC-50908,2024-10-08 16:15:41,68.235.239.143,SRV-PROD-05,India,Brute Force SSH,Low,False Positive,50,Alerted
SEC-INC-50909,2024-09-15 16:46:18,111.69.217.175,SRV-PROD-08,Russia,Phishing Attempt,Medium,Investigating,,Blocked
SEC-INC-50910,2024-12-12 00:55:18,180.106.204.88,SRV-PROD-03,Brazil,DDoS Attack,Medium,Investigating,,Blocked
SEC-INC-50911,2024-08-08 14:34:28,219.83.105.49,SRV-PROD-04,Unknown,Phishing Attempt,Low,Resolved,170,Allowed
SEC-INC-50912,2024-11-18 13:00:07,84.209.113.239,SRV-PROD-02,Russia,SQL Injection,Low,Resolved,14,Allowed
SEC-INC-50913,2024-03-18 17:36:58,219.46.187.33,SRV-PROD-02,Germany,Brute Force SSH,Low,Investigating,,Allowed
SEC-INC-50914,2024-08-05 00:57:49,199.78.59.248,SRV-PROD-02,Brazil,DDoS Attack,Medium,Resolved,131,Allowed
SEC-INC-50915,2024-01-18 07:13:32,76.51.97.160,SRV-PROD-06,India,Privilege Escalation,Low,Mitigated,50,Blocked
SEC-INC-50916,2024-01-14 21:52:45,210.48.148.186,SRV-PROD-08,Brazil,SQL Injection,Low,False Positive,162,Alerted
SEC-INC-50917,2024-12-03 07:45:45,105.38.44.39,SRV-PROD-08,Brazil,Privilege Escalation,Medium,Investigating,,Allowed
SEC-INC-50918,2024-05-27 13:14:16,166.177.178.213,SRV-PROD-04,India,Brute Force SSH,Low,Mitigated,114,Allowed
SEC-INC-50919,2024-09-16 12:44:36,53.121.102.24,SRV-PROD-01,Unknown,Phishing Attempt,Medium,Mitigated,160,Alerted
SEC-INC-50920,2024-03-02 18:24:38,85.213.219.52,SRV-PROD-07,Russia,Phishing Attempt,Low,Resolved,44,Alerted
SEC-INC-50921,2024-02-21 12:53:48,210.217.244.211,SRV-PROD-04,USA,Privilege Escalation,Low,Mitigated,175,Blocked
SEC-INC-50922,2024-08-10 09:32:39,181.221.67.200,SRV-PROD-07,Unknown,Brute Force SSH,Low,False Positive,38,Allowed
SEC-INC-50923,2024-04-17 07:53:22,84.37.244.42,SRV-PROD-01,China,Malware Infiltration,Low,Investigating,,Alerted
SEC-INC-50924,2024-10-13 20:36:36,84.184.209.171,SRV-PROD-03,USA,Privilege Escalation,Critical,Mitigated,19,Blocked
SEC-INC-50925,2024-07-12 06:39:51,203.255.255.87,SRV-PROD-04,India,Privilege Escalation,Low,Mitigated,67,Blocked
SEC-INC-50926,2024-09-02 08:54:25,62.219.166.30,SRV-PROD-01,Germany,DDoS Attack,Medium,Mitigated,75,Allowed
SEC-INC-50927,2024-04-30 00:13:47,169.172.81.59,SRV-PROD-05,China,Privilege Escalation,Medium,Investigating,,Allowed
SEC-INC-50928,2024-12-03 02:36:42,101.199.99.45,SRV-PROD-07,Russia,Malware Infiltration,High,Mitigated,63,Blocked
SEC-INC-50929,2024-10-19 17:14:26,213.94.99.17,SRV-PROD-06,Germany,DDoS Attack,Low,False Positive,69,Blocked
SEC-INC-50930,2024-02-07 06:20:43,205.169.18.95,SRV-PROD-02,Netherlands,Privilege Escalation,Low,Resolved,149,Blocked
SEC-INC-50931,2024-06-24 12:00:46,154.70.5.146,SRV-PROD-02,Netherlands,Malware Infiltration,Critical,False Positive,120,Blocked
SEC-INC-50932,2024-10-07 18:04:57,136.207.48.16,SRV-PROD-08,Russia,Brute Force SSH,Low,Investigating,,Alerted
SEC-INC-50933,2024-03-22 00:32:34,63.160.222.167,SRV-PROD-08,China,Brute Force SSH,Medium,Resolved,43,Alerted
SEC-INC-50934,2024-02-07 07:20:48,191.63.193.184,SRV-PROD-07,Netherlands,DDoS Attack,Medium,Mitigated,108,Allowed
SEC-INC-50935,2024-10-16 19:02:59,166.56.19.43,SRV-PROD-07,Unknown,DDoS Attack,Low,Investigating,,Allowed
SEC-INC-50936,2024-08-12 23:44:23,144.173.196.8,SRV-PROD-08,India,Privilege Escalation,Medium,Mitigated,171,Blocked
SEC-INC-50937,2024-08-03 12:49:51,105.216.164.240,SRV-PROD-04,Germany,Brute Force SSH,Low,Resolved,166,Alerted
SEC-INC-50938,2024-06-17 11:14:30,93.8.245.132,SRV-PROD-06,USA,Brute Force SSH,Low,Resolved,45,Allowed
SEC-INC-50939,2024-10-27 02:31:17,135.216.7.199,SRV-PROD-06,Unknown,DDoS Attack,Low,False Positive,149,Blocked
SEC-INC-50940,2024-08-21 10:20:36,167.2.183.13,SRV-PROD-01,USA,DDoS Attack,Critical,Mitigated,106,Blocked
SEC-INC-50941,2024-06-05 11:15:25,184.171.196.112,SRV-PROD-08,Netherlands,SQL Injection,Medium,Mitigated,84,Allowed
SEC-INC-50942,2024-08-02 07:19:45,143.228.89.110,SRV-PROD-01,Germany,SQL Injection,Low,Mitigated,67,Alerted
SEC-INC-50943,2024-06-10 08:01:53,165.51.10.151,SRV-PROD-07,Germany,Malware Infiltration,Medium,Investigating,,Alerted
SEC-INC-50944,2024-08-13 02:52:44,73.226.163.145,SRV-PROD-06,USA,Malware Infiltration,Medium,Investigating,,Alerted
SEC-INC-50945,2024-04-15 01:48:14,139.152.120.185,SRV-PROD-01,USA,SQL Injection,Low,Investigating,,Blocked
SEC-INC-50946,2024-03-23 16:50:43,150.173.53.110,SRV-PROD-05,Brazil,Phishing Attempt,High,False Positive,139,Blocked
SEC-INC-50947,2024-11-13 20:22:26,190.196.86.157,SRV-PROD-07,India,SQL Injection,Medium,Mitigated,68,Alerted
SEC-INC-50948,2024-06-18 09:31:44,119.191.57.79,SRV-PROD-05,China,SQL Injection,Medium,Mitigated,150,Blocked
SEC-INC-50949,2024-10-28 08:54:18,200.63.214.181,SRV-PROD-05,Germany,Malware Infiltration,Medium,Investigating,,Blocked
SEC-INC-50950,2024-05-18 14:55:28,112.5.135.195,SRV-PROD-03,USA,Brute Force SSH,Low,False Positive,133,Alerted
SEC-INC-50951,2024-03-06 22:02:36,167.186.240.56,SRV-PROD-05,China,Brute Force SSH,Low,Resolved,151,Alerted
SEC-INC-50952,2024-03-07 02:13:42,89.30.221.123,SRV-PROD-01,Unknown,SQL Injection,Low,False Positive,54,Alerted
SEC-INC-50953,2024-11-18 15:01:46,139.87.121.205,SRV-PROD-03,USA,Phishing Attempt,Low,Resolved,82,Alerted
SEC-INC-50954,2024-10-17 15:45:32,122.98.238.17,SRV-PROD-03,Brazil,Malware Infiltration,Low,Resolved,41,Blocked
SEC-INC-50955,2024-07-01 03:52:57,79.200.30.53,SRV-PROD-08,India,DDoS Attack,High,Mitigated,53,Blocked
SEC-INC-50956,2024-06-18 21:12:09,131.161.174.215,SRV-PROD-08,Russia,Malware Infiltration,Critical,Resolved,151,Blocked
SEC-INC-50957,2024-11-08 07:57:06,62.67.181.93,SRV-PROD-05,Brazil,SQL Injection,Medium,Mitigated,104,Allowed
SEC-INC-50958,2024-02-13 02:38:19,102.240.139.141,SRV-PROD-06,Russia,Brute Force SSH,Low,Investigating,,Allowed
SEC-INC-50959,2024-07-27 05:44:13,216.190.35.9,SRV-PROD-04,Brazil,SQL Injection,Medium,Investigating,,Alerted
SEC-INC-50960,2024-07-27 07:34:11,212.28.5.78,SRV-PROD-04,Unknown,Privilege Escalation,Medium,Mitigated,143,Allowed
SEC-INC-50961,2024-01-17 20:06:13,211.81.182.182,SRV-PROD-03,Germany,DDoS Attack,High,Resolved,44,Blocked
SEC-INC-50962,2024-11-30 03:15:53,210.170.249.125,SRV-PROD-08,Germany,Phishing Attempt,Medium,Investigating,,Allowed
SEC-INC-50963,2024-06-03 07:34:01,126.15.40.59,SRV-PROD-06,Russia,Brute Force SSH,Low,False Positive,113,Alerted
SEC-INC-50964,2024-06-22 06:35:46,159.193.87.187,SRV-PROD-03,Brazil,Brute Force SSH,Low,Investigating,,Blocked
SEC-INC-50965,2024-04-29 00:20:21,79.5.35.85,SRV-PROD-07,China,Brute Force SSH,Low,Resolved,63,Allowed
SEC-INC-50966,2024-04-22 07:10:56,109.105.120.113,SRV-PROD-02,China,Privilege Escalation,High,Mitigated,98,Blocked
SEC-INC-50967,2024-01-06 15:55:49,154.37.199.123,SRV-PROD-06,India,Brute Force SSH,High,Resolved,49,Blocked
SEC-INC-50968,2024-05-22 23:21:56,139.54.15.21,SRV-PROD-03,Brazil,Privilege Escalation,Medium,False Positive,129,Allowed
SEC-INC-50969,2024-04-30 01:03:26,100.70.184.235,SRV-PROD-03,Russia,Brute Force SSH,Medium,Mitigated,22,Blocked
SEC-INC-50970,2024-01-09 03:18:30,161.184.42.246,SRV-PROD-03,USA,SQL Injection,Low,False Positive,19,Alerted
SEC-INC-50971,2024-07-30 09:25:40,214.227.140.119,SRV-PROD-02,Unknown,Privilege Escalation,Medium,Mitigated,87,Alerted
SEC-INC-50972,2024-07-30 03:51:16,204.202.214.154,SRV-PROD-03,Germany,Phishing Attempt,Low,Investigating,,Blocked
SEC-INC-50973,2024-08-13 05:36:36,218.121.162.38,SRV-PROD-06,China,Brute Force SSH,Low,Resolved,154,Blocked
SEC-INC-50974,2024-06-24 14:01:39,145.195.137.73,SRV-PROD-05,USA,Brute Force SSH,Medium,Investigating,,Alerted
SEC-INC-50975,2024-10-20 02:46:41,92.26.34.22,SRV-PROD-02,Russia,Phishing Attempt,Medium,Resolved,65,Blocked
SEC-INC-50976,2024-06-26 20:07:36,151.207.236.191,SRV-PROD-01,China,DDoS Attack,High,Mitigated,79,Blocked
SEC-INC-50977,2024-12-21 01:18:45,206.239.58.154,SRV-PROD-03,India,Phishing Attempt,Medium,False Positive,95,Allowed
SEC-INC-50978,2024-11-02 11:35:25,73.127.27.45,SRV-PROD-03,USA,DDoS Attack,Critical,False Positive,68,Blocked
SEC-INC-50979,2024-04-22 20:18:00,161.47.42.6,SRV-PROD-06,Germany,Brute Force SSH,Low,Mitigated,50,Alerted
SEC-INC-50980,2024-12-13 11:40:08,220.208.67.152,SRV-PROD-07,Brazil,Brute Force SSH,Medium,Resolved,143,Allowed
SEC-INC-50981,2024-04-13 10:33:17,120.78.114.225,SRV-PROD-01,Germany,Malware Infiltration,High,Mitigated,135,Blocked
SEC-INC-50982,2024-11-02 21:07:16,129.4.70.119,SRV-PROD-01,USA,Phishing Attempt,High,Mitigated,134,Blocked
SEC-INC-50983,2024-12-16 12:43:11,63.157.197.224,SRV-PROD-06,Brazil,Privilege Escalation,Medium,False Positive,164,Blocked
SEC-INC-50984,2024-04-03 14:27:49,154.163.169.54,SRV-PROD-03,India,DDoS Attack,Low,Investigating,,Alerted
SEC-INC-50985,2024-09-11 17:15:49,126.204.44.41,SRV-PROD-06,USA,Phishing Attempt,Medium,Mitigated,94,Blocked
SEC-INC-50986,2024-02-12 05:09:40,199.35.8.168,SRV-PROD-06,USA,Brute Force SSH,Medium,Resolved,23,Alerted
SEC-INC-50987,2024-07-29 07:57:01,55.39.152.82,SRV-PROD-06,Netherlands,Brute Force SSH,Medium,Mitigated,176,Blocked
SEC-INC-50988,2024-03-19 23:30:40,149.45.212.160,SRV-PROD-05,USA,Phishing Attempt,Medium,Resolved,90,Blocked
SEC-INC-50989,2024-05-12 22:42:03,176.7.166.172,SRV-PROD-06,China,Brute Force SSH,Low,Resolved,62,Blocked
SEC-INC-50990,2024-10-02 01:28:21,56.70.147.137,SRV-PROD-04,USA,Phishing Attempt,High,Resolved,50,Blocked
SEC-INC-50991,2024-03-18 03:26:08,89.201.20.96,SRV-PROD-05,China,Privilege Escalation,Low,Investigating,,Alerted
SEC-INC-50992,2024-10-05 15:11:17,182.128.254.103,SRV-PROD-05,Russia,Phishing Attempt,High,Resolved,140,Blocked
SEC-INC-50993,2024-06-16 09:32:39,187.138.15.100,SRV-PROD-05,Germany,Brute Force SSH,High,Resolved,15,Blocked
SEC-INC-50994,2024-07-17 06:28:06,190.238.129.235,SRV-PROD-08,Unknown,Privilege Escalation,Medium,Investigating,,Alerted
SEC-INC-50995,2024-09-23 11:54:58,144.164.103.73,SRV-PROD-07,Germany,Privilege Escalation,Low,Mitigated,38,Allowed
SEC-INC-50996,2024-05-31 23:58:31,91.29.157.37,SRV-PROD-07,USA,Brute Force SSH,Low,Investigating,,Allowed
SEC-INC-50997,2024-06-05 02:19:43,56.73.42.157,SRV-PROD-05,Brazil,Phishing Attempt,Low,Mitigated,135,Blocked
SEC-INC-50998,2024-12-24 04:04:29,68.121.221.158,SRV-PROD-08,USA,DDoS Attack,Medium,False Positive,152,Blocked
SEC-INC-50999,2024-09-26 03:30:53,211.42.132.179,SRV-PROD-04,China,Privilege Escalation,Medium,Resolved,61,Alerted
SEC-INC-51000,2024-08-04 14:55:16,50.189.177.191,SRV-PROD-03,Russia,Phishing Attempt,Low,Investigating,,Blocked
